日期 - date,滚动市盈率 - pe_ttm,滚动扣非市盈率 - koufei_pe_ttm,滚动市净率 - pb_ttm,动态市销率 - ps_ttm,动态股息收益率 % - dividend_yield,ROE %,总市值 - total market cap,A股总市值 - A gu zong shi zhi,收盘价(前复权) - close price,开盘价-open,最高价-high,最低价-low,涨跌幅-up,换手率-turnover_rate
2025-11-03,27.68,31.28,5.62,4.57,1.75,23.14,17651.86,17048.68,386.86,387.0,391.91,375.77,-0.49%,0.62%
2025-10-31,27.81,31.43,5.64,4.6,1.75,23.14,17739.01,17132.86,388.77,398.0,406.8,388.2,-2.39%,0.8%
2025-10-30,28.49,32.2,5.78,4.71,1.7,23.14,18173.39,17552.4,398.29,405.98,409.08,396.83,-0.43%,0.81%
2025-10-29,28.62,32.34,5.81,4.73,1.7,23.14,18251.42,17627.75,400.0,386.0,400.04,384.7,3.5%,0.81%
2025-10-28,27.65,31.25,5.61,4.57,1.76,23.14,17634.52,17031.94,386.48,386.16,393.8,383.02,0.08%,0.67%
2025-10-27,27.63,31.22,5.61,4.56,1.76,23.14,17620.83,17018.72,386.18,393.0,393.0,376.57,0.11%,0.95%
2025-10-24,27.6,31.19,5.6,4.56,1.76,23.14,17602.12,17000.65,385.77,379.97,387.8,378.0,2.48%,0.75%
2025-10-23,26.93,30.44,5.47,4.45,1.8,23.14,17176.86,16589.92,376.45,373.8,378.8,369.0,0.96%,0.56%
2025-10-22,26.68,30.15,5.41,4.41,1.82,23.14,17013.06,16431.71,372.86,375.9,378.88,368.2,-0.81%,0.52%
2025-10-21,26.89,30.39,5.46,4.44,1.8,23.14,17151.77,16565.68,375.9,373.0,381.35,363.1,2.56%,1.05%
2025-10-20,28.65,32.08,5.67,4.47,1.85,23.77,16722.86,16151.43,366.5,365.0,368.89,359.53,2.33%,0.67%
2025-10-17,28.0,31.34,5.54,4.37,1.89,23.77,16341.41,15783.01,358.14,367.5,375.0,356.99,-2.81%,0.75%
2025-10-16,28.81,32.25,5.7,4.49,1.84,23.77,16814.12,16239.57,368.5,367.5,373.9,364.5,-0.22%,0.65%
2025-10-15,28.87,32.32,5.71,4.5,1.84,23.77,16850.62,16274.82,369.3,358.5,369.71,354.76,3.16%,0.87%
2025-10-14,27.99,31.33,5.54,4.37,1.9,23.77,16335.02,15776.84,358.0,381.0,385.8,355.77,-4.41%,1.05%
2025-10-13,29.28,32.78,5.79,4.57,1.81,23.77,17087.89,16503.99,374.5,362.86,384.6,362.86,-1.95%,0.88%
2025-10-10,29.86,33.43,5.91,4.66,1.78,23.77,17427.82,16832.3,381.95,401.0,403.8,379.01,-6.82%,0.9%
2025-10-09,32.04,35.86,6.34,5.0,1.66,23.77,18697.76,18058.68,409.89,399.98,424.36,399.74,1.96%,0.96%
2025-09-30,31.42,35.17,6.22,4.9,1.69,23.77,18337.84,17711.06,402.0,396.0,408.88,396.0,1.17%,0.78%
2025-09-29,31.06,34.77,6.15,4.84,1.71,23.77,18126.64,17507.08,397.37,386.34,399.89,386.01,4.46%,0.92%
2025-09-26,29.73,33.28,5.88,4.64,1.78,23.77,17352.53,16759.42,380.4,392.02,399.99,380.0,-3.17%,0.85%
2025-09-25,30.7,34.37,6.08,4.79,1.73,23.77,17920.45,17307.94,392.85,376.6,402.59,376.47,3.4%,1.1%
2025-09-24,29.69,33.24,5.88,4.63,1.79,23.77,17331.09,16738.72,379.93,371.0,380.0,366.06,3.2%,0.9%
2025-09-23,28.77,32.21,5.69,4.49,1.84,23.77,16793.72,16219.72,368.15,368.0,376.96,360.0,-0.51%,0.82%
2025-09-22,28.92,32.38,5.72,4.51,1.83,23.77,16880.39,16303.43,370.05,370.5,372.72,362.78,0.42%,0.67%
2025-09-19,28.8,32.24,5.7,4.49,1.84,23.77,16809.23,16234.7,368.49,365.0,375.71,361.72,0.44%,0.8%
2025-09-18,28.68,32.1,5.67,4.47,1.85,23.77,16736.25,16164.21,366.89,374.59,380.0,360.8,-2.71%,1.22%
2025-09-17,29.47,32.99,5.83,4.6,1.8,23.77,17201.99,16614.03,377.1,356.8,381.88,354.0,6.7%,1.28%
2025-09-16,27.62,30.92,5.47,4.31,1.92,23.77,16121.28,15570.25,353.42,356.11,359.0,348.5,-0.36%,0.89%
2025-09-15,27.71,31.02,5.48,4.32,1.91,23.77,16173.82,15620.79,354.7,346.01,371.52,344.02,9.14%,1.69%
2025-09-12,25.39,28.42,5.02,3.96,2.09,23.77,14819.54,14312.82,325.0,325.9,329.9,322.2,0.76%,0.8%
2025-09-11,25.2,28.21,4.99,3.93,2.1,23.77,14707.82,14204.92,322.55,315.55,322.98,309.04,2.06%,0.89%
