日期 - date,滚动市盈率 - pe_ttm,滚动扣非市盈率 - koufei_pe_ttm,滚动市净率 - pb_ttm,动态市销率 - ps_ttm,动态股息收益率 % - dividend_yield,ROE %,总市值 - total market cap,A股总市值 - A gu zong shi zhi,收盘价(前复权) - close price,开盘价-open,最高价-high,最低价-low,涨跌幅-up
2018-06-28,34.44,53.42,5.89,6.66,0.0,17.12,1481.82,1481.82,67.84,72.9,74.98,67.07,-7.94%
2018-06-27,37.41,58.02,6.4,7.23,0.0,17.12,1609.56,1609.56,73.68,73.8,74.52,71.38,-0.12%
2018-06-26,37.45,58.09,6.41,7.24,0.0,17.12,1611.51,1611.51,73.77,67.52,75.14,66.73,7.21%
2018-06-25,34.93,54.18,5.98,6.75,0.0,17.12,1503.11,1503.11,68.81,67.83,71.21,66.85,3.97%
2018-06-22,33.6,52.12,5.75,6.5,0.0,17.12,1445.76,1445.76,66.19,71.61,72.31,63.14,-5.66%
2018-06-21,35.61,55.24,6.1,6.89,0.0,17.12,1532.44,1532.44,70.15,70.15,70.15,70.15,10.0%
2018-06-20,32.38,50.22,5.54,6.26,0.0,17.12,1393.18,1393.18,63.78,63.78,63.78,63.78,10.0%
2018-06-19,29.43,45.66,5.04,5.69,0.0,17.12,1266.53,1266.53,57.98,57.98,57.98,57.98,10.0%
2018-06-15,26.76,41.51,4.58,5.17,0.0,17.12,1151.39,1151.39,52.71,52.71,52.71,52.71,10.0%
2018-06-14,24.32,37.73,4.16,4.7,0.0,17.12,1046.68,1046.68,47.92,47.92,47.92,47.92,10.0%
2018-06-13,22.11,34.3,3.79,4.28,0.0,17.12,951.53,951.53,43.56,43.56,43.56,43.56,9.99%
2018-06-12,20.1,31.18,3.44,3.89,0.0,17.12,865.06,865.06,39.6,39.6,39.6,39.6,10.0%
2018-06-11,18.28,28.35,3.13,3.53,0.0,17.12,786.42,786.42,36.0,30.0,36.0,30.0,43.99%
